id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24603313,Stylish Home Studio in an Artsy Area,1229328,Pedro,PORTO,Bonfim,41.14657,-8.59941,Entire home/apt,68,2,320,2024-03-03,4.46,2,254,60,68144/AL
1055895682925960966,Coral_Sunseekerspt,24982647,Ivo,VILA NOVA DE GAIA,Canidelo,41.13136412596263,-8.648606428531306,Entire home/apt,59,4,0,,,2,282,0,Exempt
22521987,Cotton Cozy Nightlife Studio 201,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14662,-8.61372,Entire home/apt,79,1,11,2022-11-20,0.15,95,337,0,82068/AL
44063887,AQR - Penthouse,25997344,Hildebrando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15916442871094,-8.612015724182129,Entire home/apt,49,2,92,2024-03-02,2.07,50,170,29,31509/AL
53838928,PEÓNIA - APARTMENT WITH GARDEN ACCESS,434111503,Raffael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.144985,-8.621554,Private room,136,1,1,2022-10-02,0.06,9,7,0,122502/AL
659846211089879705,Paraíso Apartment by Amber Star Rent,47788215,Amber Star,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15637,-8.60884,Entire home/apt,50,2,22,2024-03-03,1.06,15,152,17,127504/AL
632534177335744212,Apartamento encantador com estacionamento gratuito,253704962,SraHora,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18946,-8.65905,Entire home/apt,120,30,5,2022-08-28,0.25,1,365,0,24756/AL
693880610782004572,Great flat w. balcony on iconic pedestrian street,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1513596,-8.6175594,Entire home/apt,63,1,107,2024-03-15,5.55,57,272,69,131693/AL
918634834166002473,Casa de quintal,140906531,Diana,VILA DO CONDE,Vila do Conde,41.36988685987498,-8.756643310189247,Entire home/apt,80,4,3,2023-08-18,0.40,2,339,3,Exempt
53584359,Panoramic São Bento,433945239,Sandra,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14546,-8.60683,Entire home/apt,120,2,163,2024-03-16,6.01,2,265,84,121516/AL
1052758423564007781,Living Porto 1 by PCH,129377905,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504074,-8.6096909,Entire home/apt,81,1,2,2024-02-23,1.33,21,266,2,153294/AL
40200466,Charming Studio in Historic Downtown,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1431884765625,-8.612554550170898,Entire home/apt,38,1,175,2024-03-07,3.36,54,265,63,105553/AL
641083481394958329,Sunny Studio in Lapa - 5-min walk to Metro!,15900664,LisBeyond,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1610176,-8.621220899999999,Entire home/apt,36,1,34,2024-02-28,1.68,12,220,22,96946/AL
919478736750857381,Lovely Welcoming Flats w/ Jacuzzi & Terrace,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13467548740509,-8.610705400688637,Entire home/apt,143,1,0,,,289,323,0,122561/AL
687826431372504483,Janela de Rio - Estúdio na Sé,89383433,Lisa,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14189,-8.61393,Entire home/apt,63,3,22,2023-10-31,1.14,11,313,21,129349/AL
22468775,New! Beautiful and cozy suite w/ private bathroom!,63432197,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15883,-8.63368,Private room,50,2,145,2023-10-29,1.92,7,317,35,25168/AL
757661512379289772,Boavista Rilofe Stay T1 Smart Duplex - GuestSPA,8767890,Susana & Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1560631,-8.618237299999999,Entire home/apt,46,3,46,2024-03-12,3.47,36,353,42,59236/AL
619431026861793163,GuestReady - Poet's Modern Retreat,457438713,Jonathan,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.158,-8.61049,Entire home/apt,95,1,113,2024-03-15,4.98,1,332,63,125789/AL
625935935262250318,Liiiving in Porto - City Design Studio II,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15536,-8.60765,Entire home/apt,51,2,7,2023-09-18,0.32,113,350,6,122468/AL
21292517,Porto Design Central Apartment (N51),143701949,BmyGuest Short Term Rental -,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14599,-8.60622,Entire home/apt,92,1,66,2024-02-28,0.84,12,270,9,57927/AL
812799747899985713,Calm Lovely Flats | Ace Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13504,-8.60993,Entire home/apt,113,1,0,,,289,359,0,135385/AL
675195669163520910,Douro Bridge B - T1+ with Exclusive Panoramic View,470062425,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14226,-8.60459,Entire home/apt,114,2,126,2024-03-14,6.26,14,34,89,120967/AL
10803366,Feeling Oporto 930,37145227,Graciete E,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14454,-8.60882,Entire home/apt,54,3,223,2024-02-26,2.28,7,267,42,117481/AL
1019339187827223017,GuestReady - Premium GuestHouse - Room 405,352882265,Guest,PORTO,Lordelo do Ouro e Massarelos,41.1542082829989,-8.629035747476122,Private room,60,1,12,2024-03-12,3.16,19,296,12,101172/AL
1034683295959533443,Beautiful Porto,548523224,Meral,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18825918164236,-8.69895873955549,Entire home/apt,75,6,1,2023-12-01,0.28,1,230,1,137253/AL
13416973,New! Cozy suite with private bathroom and terrace!,63432197,Catarina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15883,-8.63368,Private room,60,2,200,2023-10-05,2.12,7,319,22,25168/AL
1050011578523969353,GuestReady - King House 2,352882265,Guest,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16015941035558,-8.618053515981954,Entire home/apt,70,1,5,2024-02-16,1.85,19,326,5,105560/AL
18282281,GuestReady - Downtown den in Porto,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14725,-8.60417,Entire home/apt,60,1,163,2024-03-03,1.98,159,335,39,36995/AL
870337072953295785,Plano C 2 Oporto Downtown,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1463383,-8.6050871,Entire home/apt,51,2,13,2024-01-01,1.59,44,358,13,121634/AL
11672644,"Two Room Duplex Apartment ""Correr as Capelinhas""",58331055,Rua De Trás,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14556,-8.6153,Entire home/apt,111,2,42,2023-12-30,0.43,7,336,15,92550/AL
18875625,Sunshine home - 300m to the beach,131519919,Maria,MATOSINHOS,Matosinhos e Leça da Palmeira,41.19101,-8.70377,Entire home/apt,68,2,149,2023-11-04,1.80,1,271,16,61175/AL
605605,3 Room Luxury Apartment in City Centre - nr96,2999213,Feriarcos,VILA DO CONDE,Vila do Conde,41.3536,-8.7428,Entire home/apt,100,2,16,2023-12-09,0.14,2,260,1,64412/AL
812815720421753815,Comfy Sunny Flats| Ace Location,12730028,Host Wise,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13674,-8.61136,Entire home/apt,125,1,1,2024-01-06,0.41,289,235,1,135385/AL
19016557,"""Loft da Liberdade"", Walk Everywhere, Hist. Center",16182452,Anabela,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15305,-8.61345,Entire home/apt,60,2,405,2024-03-10,4.91,1,117,80,63976/AL
868567243833485191,Ribeira I Apartment by A.I.,124472632,João,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1506698,-8.6121231,Entire home/apt,101,2,2,2023-05-02,0.18,26,351,2,133503/AL
961006402403786190,Modern apt with private balcony in the city center,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521379,-8.6121807,Entire home/apt,62,1,32,2024-03-14,4.95,57,142,32,133953/AL
684792328816169847,Porto Downtown Pink Townhouse,149613650,Nika,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.155419,-8.605808,Entire home/apt,75,5,5,2023-09-25,0.27,2,34,1,102583/AL
964312083133658279,Galerias Nightlife Flats 3,129377905,Porto City Hosts,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14730170000001,-8.6143882,Entire home/apt,51,1,6,2024-03-02,1.03,21,259,6,100858/AL
649269385023967177,Apartamento aconchegante no PORTO,278935627,Nani,MATOSINHOS,São Mamede de Infesta e Senhora da Hora,41.18158116153074,-8.66828156768688,Entire home/apt,112,1,16,2024-03-03,0.79,8,334,10,116119900718
2302948,Feel Porto Downtown Heaven,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15028,-8.60696,Entire home/apt,212,1,131,2024-03-09,1.07,95,259,22,51550/AL
44063623,AQR - Bowie Apartment,25997344,Hildebrando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15916442871094,-8.612015724182129,Entire home/apt,44,2,68,2024-02-18,1.56,50,180,23,31513/AL
968815586904760993,Soho Porto - Estúdio Familiar 2,531035083,Marina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1504063,-8.6225329,Entire home/apt,68,2,2,2024-01-01,0.31,7,347,2,145395/AL
915965437729287703,Oporto Sweet Downtown 4,431283509,YourHost,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14977,-8.60866,Entire home/apt,44,2,16,2024-03-13,1.89,44,347,16,54819/AL
912243614749528693,Apartamento T4 em frente ao mar,483802177,Elisabete,PÓVOA DE VARZIM,"AVer-o-Mar, Amorim e Terroso",41.3939056,-8.7763011,Entire home/apt,253,1,6,2024-01-28,0.71,1,181,6,146263/AL
23903769,GuestReady - Genuine Oporto Apts - 4,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1401,-8.61471,Entire home/apt,91,1,220,2024-03-13,3.04,159,323,50,55201
26617523,Oporto Heritage  View Apartment 0,200109528,Belina,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13485,-8.6122,Entire home/apt,43,3,115,2024-02-23,1.73,3,327,32,104375/AL
682287577641761638,Porta do sol Luxury Apartment,113570429,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1436213323818,-8.608529716730118,Entire home/apt,302,3,88,2024-03-12,4.71,5,222,60,131845/AL
45323899,Oporto City View - Trindade Duplex Apartment,51447621,Joao,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14874,-8.60851,Entire home/apt,121,2,2,2024-02-21,0.19,34,185,2,56572/AL
1728836,CLÉRIGOS PURPLE (Double micro studio),12897618,Mário,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14558,-8.61385,Entire home/apt,44,2,739,2024-03-14,5.84,21,203,105,45802/AL
3165433,Cordoaria Guest House 2 - Downtown,16055999,Sílvia E André,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14613,-8.61704,Entire home/apt,80,2,391,2024-03-11,3.29,2,208,46,52599/AL
53269012,Sunny Downtown Flat W/AC II,431247324,Adelina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14418,-8.60618,Entire home/apt,54,2,112,2024-03-04,3.96,1,274,41,106058/AL
2750778,Studio flat in Porto city centre,4092127,Andreia,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1554,-8.60569,Entire home/apt,150,3,27,2019-07-25,0.23,4,166,0,42945/AL
1025990459785047962,GuestReady - Centenary Oporto Cosy - Room 7,444428687,Tiago,PORTO,Bonfim,41.1541,-8.60215,Private room,60,1,0,,,7,345,0,6939/AL
39939889,GuestReady - Yazdah Flat 3,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14567,-8.60513,Entire home/apt,95,1,269,2024-03-05,5.09,159,302,65,110283/AL
24058947,Feel Porto Codeçal Apartment 2.1,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14144,-8.6092,Entire home/apt,94,1,7,2019-09-20,0.10,95,341,0,67693/AL
715679399428556059,Bosco Guest House,315850072,Holidu,PORTO,Ramalde,41.1652595,-8.6479763,Entire home/apt,150,1,4,2023-08-14,0.40,4,364,4,125273/AL
568582095176957226,Liiiving in Porto - Luxury Gallery Apartment II,30907275,Liiiving,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15072,-8.62113,Entire home/apt,40,2,4,2023-07-17,0.17,113,314,1,122648/AL
1071749123516040749,Suite elegante num belo jardim,5732545,Pedro,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16063955411702,-8.624885987378345,Private room,60,3,0,,,2,52,0,45553/AL
2976144,PortoSense Ribeira T0 Aprt  2/3 pax,14921668,PortoSense,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14217,-8.61227,Entire home/apt,142,1,2,2023-11-28,0.09,5,211,1,
752248340583781331,"Quarto Compartilhado Misto 1 cama, centro do Porto",464267526,Wilno,PORTO,Bonfim,41.14955,-8.59681,Shared room,12,1,14,2024-02-07,0.91,18,329,12,93124/AL
52463758,Artsy Retreat - 1BD +AC +Patio,423252825,Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.150761,-8.612128,Entire home/apt,45,1,93,2024-03-11,3.09,20,336,43,97143/AL
778046580003623109,Stylish loft with balcony and Douro River view,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14190740000001,-8.6133318,Entire home/apt,53,1,136,2024-03-15,8.93,57,124,110,133285/AL
44064745,AQR - Garden Apartment,25997344,Hildebrando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15916442871094,-8.612015724182129,Entire home/apt,42,2,64,2024-02-24,1.44,50,175,15,31514/AL
792632484219095069,Artistic Neighborhood Luxury - With AC!,130805492,Marta,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1523606,-8.6180913,Entire home/apt,54,1,55,2024-03-10,3.89,54,240,48,144975/AL
1050867251244040914,River Blue B,421396783,Bianca,PORTO,Lordelo do Ouro e Massarelos,41.14742156780323,-8.650012799846074,Entire home/apt,98,1,0,,,2,362,0,152904/AL
40552279,The Port'ole Penthouse - Patio + Jacuzzi w/ a View,1455661,Michael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14287,-8.6143,Entire home/apt,214,3,114,2024-02-19,2.66,1,66,36,111927AL
1054969758090710938,Stylish 1 bedroom duplex in city center,423252825,Gustavo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15110660723234,-8.614061425131219,Entire home/apt,48,1,5,2024-02-21,2.38,20,355,5,102016/AL
826566294300627518,Loft with balcony on city's most important street,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14301,-8.61402,Entire home/apt,43,1,98,2024-03-06,7.50,57,170,91,133302/AL
48869099,BOUTIQUE HOUSE - CASA SCANDIC AT MATOSINHOS BEACH,392357288,Casa,MATOSINHOS,Matosinhos e Leça da Palmeira,41.18379,-8.69202,Private room,35,2,39,2024-01-01,1.77,5,94,22,135456/AL
622392478482252172,Boutique Style Apartment With Secured Parking,144228,Fern,PORTO,Lordelo do Ouro e Massarelos,41.15265,-8.64494,Entire home/apt,153,3,2,2024-01-02,0.09,1,330,1,124923/AL
675844725530978618,Douro Bridge N - Garden River View Apartment,470062425,Paulo,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14221526145662,-8.603245602446744,Entire home/apt,74,2,93,2024-03-11,5.21,14,79,73,120969/AL
6944540,Apartamento T1 Kit-Boavista-Porto,36412394,Sofia,PORTO,Ramalde,41.16114,-8.63685,Entire home/apt,50,5,68,2023-11-07,0.64,1,236,7,16863/AL
24058946,Feel Porto Codeçal Apartment 2.2,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14131,-8.61063,Entire home/apt,120,1,19,2023-07-05,0.26,95,341,2,67696/AL
23465144,Porto Views and Wines III by Porto City Hosts,101838501,Porto City Hosts,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13742,-8.61277,Entire home/apt,78,1,52,2024-01-08,0.71,65,255,6,53693/AL
1025990448159974183,GuestReady - Centenary Oporto Cosy - Room 2,444428687,Tiago,PORTO,Bonfim,41.15582362384743,-8.603543664181407,Private room,60,1,0,,,7,315,0,6939/AL
875433337652175767,Quarto Compartilhado Misto 1 Cama,464267526,Wilno,PORTO,Bonfim,41.14778,-8.5969,Shared room,15,1,29,2024-02-25,2.66,18,220,29,93124/AL
30705686,150m2 duplex close to the beach - groups/families,15629769,Gergely,VILA NOVA DE GAIA,Canidelo,41.12636,-8.65275,Entire home/apt,85,4,35,2022-11-12,0.55,3,76,0,82790/AL
25394258,Sunny refurbished home in the centre,8765749,Luciana,PORTO,Bonfim,41.15974,-8.60389,Entire home/apt,60,3,26,2020-01-02,0.38,1,82,0,73826/AL
38632758,Family flat  in Gaia near the Metro,295069602,Diana,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12233,-8.60842,Entire home/apt,80,5,17,2023-12-15,0.32,1,162,2,52073/AL
659382181011520534,Deluxe Studio Aparthotel,465008888,Village,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1521225,-8.6082815,Entire home/apt,198,1,1,2022-08-15,0.05,3,315,0,127576/AL
50086039,Casa Del Charm by Homing,261736034,Homing Porto,VILA NOVA DE GAIA,Santa Marinha e São Pedro da Afurada,41.13579,-8.63457,Entire home/apt,110,1,26,2023-10-15,0.79,35,0,7,58908/AL
604936081908803330,GuestReady - It's Now Or Never,454147319,Andras,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.16646,-8.62153,Entire home/apt,60,1,57,2024-03-04,2.44,2,323,25,12346/AL
1040745468945556228,FLH Boavista Wooden Duplex V,3953109,Feels Like Home,PORTO,Lordelo do Ouro e Massarelos,41.1530539015967,-8.62594006998135,Entire home/apt,62,1,0,,,86,214,0,14829/AL
920285851949452599,La Villa Rosa’s Charm. Seaside & Garden.,104575552,David,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.150102026150236,-8.674781285226345,Entire home/apt,200,2,2,2023-08-16,0.27,2,214,2,142624/AL
682695151774129156,Spacious apartment with patio at historic center,281649544,Paula & Rafael,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1556831,-8.619152099999999,Entire home/apt,65,1,105,2024-03-16,5.30,57,317,69,126928/AL
32768175,Musas -  Porto City Center | Louge & Patio,246448097,Vítor Francisco,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1563,-8.60637,Entire home/apt,54,3,66,2023-10-30,1.09,1,322,17,88722/AL
14198071,La Casamance,80687634,Dioulde,PORTO,Lordelo do Ouro e Massarelos,41.14996,-8.62364,Private room,50,3,224,2019-09-12,2.42,1,180,0,
791110179440943949,Almada One,492975969,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15085,-8.61183,Entire home/apt,76,2,17,2023-10-28,1.15,1,64,13,133857/AL
25292343,FIRSTLOVE,38282958,Maria De Fatima,PORTO,Paranhos,41.16977,-8.6034,Entire home/apt,47,2,78,2024-03-02,1.12,3,141,34,73316/AL
20188369,Santa Catarina Light Apartment (n46),143701949,BmyGuest Short Term Rental -,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14661,-8.60695,Entire home/apt,69,1,8,2023-07-08,0.11,12,227,5,44590/AL
21474320,Porto Downtown Apartment,142371613,Daniel,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14815,-8.60225,Entire home/apt,63,3,213,2024-03-02,2.75,9,318,36,59151/AL
50668505,"Sunny Oporto, Trindade Balcony",23415290,José,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.153709,-8.610533,Entire home/apt,70,4,10,2023-08-02,0.32,2,199,4,65581/AL
575100118644688552,GuestReady - Chakra Duplex,447245473,Nuno,PORTO,Bonfim,41.14568,-8.59699,Entire home/apt,75,1,93,2024-03-11,3.82,1,199,45,55201/AL
826031559903999674,Alameda Suites @ Porto River - Suite 01 river view,500909576,Pedro,PORTO,Lordelo do Ouro e Massarelos,41.14655,-8.6314,Private room,54,1,24,2024-02-17,1.89,6,342,23,132938/AL
990386054008341467,Ando Living - Flores Townhouse - 203,512029675,Ando,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14543,-8.61171,Entire home/apt,122,2,8,2024-03-03,1.44,17,250,8,11213
20796475,Casas do Loureiro: 2º Casa Loureiro,149086932,Susana,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14312,-8.60971,Entire home/apt,115,2,23,2024-03-17,0.29,4,352,2,101213/AL
27904988,Virtudes Cosy Loft,51692724,Cristina,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14422,-8.61925,Entire home/apt,47,2,166,2023-12-10,2.45,6,231,42,82810/AL
14159461,Studio with Private Pool,25193912,Jorge,PORTO,"Aldoar, Foz do Douro e Nevogilde",41.15332,-8.6751,Entire home/apt,146,3,14,2022-06-12,0.15,7,364,0,35729/AL
672485728118141393,Gaia Panoramic Terrace Apartment - D. Pedro V,217922612,Geoatlântico,VILA NOVA DE GAIA,Mafamude e Vilar do Paraíso,41.12323019999999,-8.61042,Entire home/apt,116,3,39,2023-10-08,1.98,19,308,24,120014/AL
43574510,Sunset _ Sunseekerspt,24982647,Ivo,VILA NOVA DE GAIA,Canidelo,41.13062,-8.65029,Entire home/apt,69,4,25,2023-11-27,0.62,2,298,12,Exempt
6152236,Feel Porto Historic Cozy Flat,2228036,Rui,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.1433,-8.60986,Entire home/apt,99,1,38,2022-07-12,0.36,95,263,0,26403/AL
1030206985439430905,Mouzinho32 1st Floor Apt D,536603324,Nuno And Friends,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14257357864328,-8.614702854982037,Entire home/apt,110,2,9,2024-03-10,2.90,6,279,9,150444/AL
675805291713704385,Trindade Duplex by Amber Star Rent,47788215,Amber Star,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15237210335773,-8.61005187034607,Entire home/apt,85,2,34,2023-12-28,1.69,15,147,17,129654/AL
43706682,GuestReady - Adventurous Impulse,364783572,GuestReady,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.15082,-8.61164,Entire home/apt,102,1,153,2024-02-21,3.33,159,314,33,55201
33830865,Baixa24 - P1R - New Apt in the Historic Center,252729505,Alex,PORTO,"Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",41.14932,-8.61299,Entire home/apt,56,2,197,2024-03-11,3.35,18,212,65,99422/AL
